date,pair,status,price_fst_stock,price_scnd_stock,beta_open,beta_close,last_residual,std_residual,std_open_residual,residual_open,open_price_first_stock,open_price_scnd_stock,open_date,close_limit,stop_limit,halflife,days_open
2019-07-03,"('AZUL4', 'GOLL4')",True,44.16,35.57,0.9855773774630663,,-2.8153182921583095,1.2627339445770331,1.2627339445770331,-2.8153182921583095,44.16,35.57,2019-07-03,0.6313669722885203,3.788201833731103,5.0,0
2019-07-04,"('AZUL4', 'GOLL4')",True,46.75,38.17,0.9855773774630663,,-2.700922488363169,1.2740439753027981,1.2627339445770331,-2.8153182921583095,44.16,35.57,2019-07-03,0.6313669722885203,3.788201833731103,5.0,1
2019-07-05,"('AZUL4', 'GOLL4')",True,48.45,40.55,0.9855773774630663,,-3.214118654541963,1.290513694056552,1.2627339445770331,-2.8153182921583095,44.16,35.57,2019-07-03,0.6313669722885203,3.788201833731103,5.0,2
2019-07-08,"('AZUL4', 'GOLL4')",True,48.73,41.06,0.9855773774630663,,-3.299682509548852,1.3070966820283838,1.2627339445770331,-2.8153182921583095,44.16,35.57,2019-07-03,0.6313669722885203,3.788201833731103,5.0,3
2019-07-10,"('AZUL4', 'GOLL4')",True,49.99,40.88,0.9855773774630663,,-1.7881486119258057,1.3102757263706513,1.2627339445770331,-2.8153182921583095,44.16,35.57,2019-07-03,0.6313669722885203,3.788201833731103,5.0,4
2019-07-11,"('AZUL4', 'GOLL4')",True,49.47,40.52,0.9855773774630663,,-1.8845504820995203,1.3140430799204137,1.2627339445770331,-2.8153182921583095,44.16,35.57,2019-07-03,0.6313669722885203,3.788201833731103,5.0,5
2019-07-12,"('AZUL4', 'GOLL4')",close,49.09,39.25,0.9855773774630663,0.9592541114327797,-0.9977073481708061,1.3123556791907842,1.2627339445770331,-2.8153182921583095,44.16,35.57,2019-07-03,0.6313669722885203,3.788201833731103,5.0,6
2019-08-07,"('AZUL4', 'GOLL4')",True,53.12,39.64,0.9475127791903617,,2.719124788642624,1.258946838027715,1.258946838027715,2.719124788642624,53.12,39.64,2019-08-07,0.6294734190138641,3.7768405140831516,5.0,0
2019-08-08,"('AZUL4', 'GOLL4')",True,54.55,40.13,0.9475127791903617,,3.6221133297478474,1.2718345942031488,1.258946838027715,2.719124788642624,53.12,39.64,2019-08-07,0.6294734190138641,3.7768405140831516,5.0,1
2019-08-09,"('AZUL4', 'GOLL4')",close,55.47,40.71,0.9475127791903617,0.9527227103794115,3.919138601388788,1.2908169407388679,1.258946838027715,2.719124788642624,53.12,39.64,2019-08-07,0.6294734190138641,3.7768405140831516,5.0,2
2019-08-12,"('AZUL4', 'GOLL4')",True,54.3,37.78,0.9560199877588262,,5.464357818266009,1.330844740223669,1.330844740223669,5.464357818266009,54.3,37.78,2019-08-12,0.6654223701118204,3.9925342206709926,4.0,0
2019-08-13,"('AZUL4', 'GOLL4')",close,53.55,38.24,0.9560199877588262,0.9583353741311922,4.216165982692857,1.3515067538317609,1.330844740223669,5.464357818266009,54.3,37.78,2019-08-12,0.6654223701118204,3.9925342206709926,4.0,1
2019-08-14,"('AZUL4', 'GOLL4')",True,50.97,36.53,0.9595943767508773,,3.238026653150399,1.3611007499794983,1.3611007499794983,3.238026653150399,50.97,36.53,2019-08-14,0.6805503749897353,4.08330224993848,5.0,0
2019-08-15,"('AZUL4', 'GOLL4')",True,50.56,35.84,0.9595943767508773,,3.4540156280389667,1.3717374932302364,1.3611007499794983,3.238026653150399,50.97,36.53,2019-08-14,0.6805503749897353,4.08330224993848,5.0,1
2019-08-16,"('AZUL4', 'GOLL4')",True,50.47,35.11,0.9595943767508773,,4.025376527286596,1.3909427795424938,1.3611007499794983,3.238026653150399,50.97,36.53,2019-08-14,0.6805503749897353,4.08330224993848,5.0,2
2019-08-19,"('AZUL4', 'GOLL4')",True,49.83,35.03,0.9595943767508773,,3.4313694723388863,1.4008060146866843,1.3611007499794983,3.238026653150399,50.97,36.53,2019-08-14,0.6805503749897353,4.08330224993848,5.0,3
2019-08-20,"('AZUL4', 'GOLL4')",True,49.68,35.53,0.9595943767508773,,2.772675982316777,1.409519386100158,1.3611007499794983,3.238026653150399,50.97,36.53,2019-08-14,0.6805503749897353,4.08330224993848,5.0,4
2019-08-21,"('AZUL4', 'GOLL4')",close,50.85,35.31,0.9595943767508773,0.9655945297459358,4.115252860296522,1.4304617323377549,1.3611007499794983,3.238026653150399,50.97,36.53,2019-08-14,0.6805503749897353,4.08330224993848,5.0,5
2019-08-22,"('AZUL4', 'GOLL4')",True,48.94,33.52,0.9667238051664953,,3.9025695876789754,1.4493079161777007,1.4493079161777007,3.9025695876789754,48.94,33.52,2019-08-22,0.7246539580888627,4.347923748533114,5.0,0
2019-08-23,"('AZUL4', 'GOLL4')",True,47.3,33.52,0.9667238051664953,,2.244547623041541,1.4557324592253764,1.4493079161777007,3.9025695876789754,48.94,33.52,2019-08-22,0.7246539580888627,4.347923748533114,5.0,1
